Report ID,Years Covered,Country Name,Region,Commodity,Payments Received by Government from Covered Companies (US$),Payments Made by Covered Companies (US$),Total GDP US$ nominal,Population,Extractive revenues (% GDP),"Revenue, excluding grants (% GDP)","Revenue, excluding grants",Total government revenues (US$),Extractive revenues (%  revenues excluding grants),"Extractive exports (US$), UNCTAD","Total exports (US$), UNCTAD",Extractive exports (% total exports),ODA (US$),Extractive revenues (% ODA),"Health expenditure, public (% of GDP)",Health expenditure (US$),Extractive revenues (% health budget),Public spending on education (% of GDP) ,Public spending on education (US$),Public spending (US$),Extractive revenues (% education budget),TI Corruption Perception Index,Poverty Headcount (%pop) - WB,Life expectancy at birth - WB,Infant mortality - WB,Primary school enrolment - WB,RGI score (2010),RGI score (2013),Voice and Accountability WGI score,Political Stability WGI score,Government Effectiveness WGI score,Regulatory Quality WGI score,Control of Corruption WGI score
Albania2012,2012,Albania,Europe and Central Asia,Clay,,,12344529628,2801681,0.01,..,..,92136623.82,..,738064576,4101210000,0.18,341620000,0.27,..,..,..,..,..,..,..,33,14.3,77.35,13.8,..,..,..,0.01,-0.16,-0.28,0.17,-0.72
Albania2012,2012,Albania,Europe and Central Asia,Gypsum,,,12344529628,2801681,0.01,..,..,92136623.82,..,738064576,4101210000,0.18,341620000,0.27,..,..,..,..,..,..,..,33,14.3,77.35,13.8,..,..,..,0.01,-0.16,-0.28,0.17,-0.72
Azerbaijan2003,2003,Azerbaijan,Europe and Central Asia,Total,622338949.8,263638775.5,7275766111,8234100,0.09,..,..,622338949.8,..,2255926500,3056613000,0.74,300700000,2.07,0.03,239092588.1,2.6,0.03,218272983.3,239092588.1,2.6,29,..,68,49.8,83.35,75.1,48.09,-1.06,-1,-0.8,-0.6,-0.95
Azerbaijan2003,2003,Azerbaijan,Europe and Central Asia,Gas,0.23,,7275766111,8234100,0.09,..,..,622338949.8,..,2255926500,3056613000,0.74,300700000,2.07,0.03,239092588.1,2.6,0.03,218272983.3,239092588.1,2.6,29,..,68,49.8,83.35,75.1,48.09,-1.06,-1,-0.8,-0.6,-0.95
Azerbaijan2003,2003,Azerbaijan,Europe and Central Asia,Oil,,,7275766111,8234100,0.09,..,..,622338949.8,..,2255926500,3056613000,0.74,300700000,2.07,0.03,239092588.1,2.6,0.03,218272983.3,239092588.1,2.6,29,..,68,49.8,83.35,75.1,48.09,-1.06,-1,-0.8,-0.6,-0.95
Azerbaijan2004,2004,Azerbaijan,Europe and Central Asia,Total,1099837402,645018367.4,8680511918,8306500,0.13,..,..,1099837402,..,3023784328,4235001000,0.71,175760000,6.26,0.03,299274537.2,3.68,0.03,260415357.6,299274537.2,3.68,29,..,68.47,46.7,84.28,75.1,48.09,-1.04,-1.09,-0.75,-0.59,-1.11
Azerbaijan2004,2004,Azerbaijan,Europe and Central Asia,Gas,0.19,,8680511918,8306500,0.13,..,..,1099837402,..,3023784328,4235001000,0.71,175760000,6.26,0.03,299274537.2,3.68,0.03,260415357.6,299274537.2,3.68,29,..,68.47,46.7,84.28,75.1,48.09,-1.04,-1.09,-0.75,-0.59,-1.11
Azerbaijan2004,2004,Azerbaijan,Europe and Central Asia,Oil,,,8680511918,8306500,0.13,..,..,1099837402,..,3023784328,4235001000,0.71,175760000,6.26,0.03,299274537.2,3.68,0.03,260415357.6,299274537.2,3.68,29,..,68.47,46.7,84.28,75.1,48.09,-1.04,-1.09,-0.75,-0.59,-1.11
Azerbaijan2005,2005,Azerbaijan,Europe and Central Asia,Total,1468619690,157145502.7,13245421881,8391850,0.11,..,..,1475500562,..,5978567876,8331918000,0.72,216510000,6.81,0.03,394000968.4,3.74,0.03,397362656.4,394000968.4,3.74,29,..,68.94,43.9,83.95,75.1,48.09,-1.08,-1.11,-0.68,-0.55,-0.99
Azerbaijan2005,2005,Azerbaijan,Europe and Central Asia,Gas,0.17,,13245421881,8391850,0.11,..,..,1475500562,..,5978567876,8331918000,0.72,216510000,6.81,0.03,394000968.4,3.74,0.03,397362656.4,394000968.4,3.74,29,..,68.94,43.9,83.95,75.1,48.09,-1.08,-1.11,-0.68,-0.55,-0.99
Azerbaijan2005,2005,Azerbaijan,Europe and Central Asia,Oil,,,13245421881,8391850,0.11,..,..,1475500562,..,5978567876,8331918000,0.72,216510000,6.81,0.03,394000968.4,3.74,0.03,397362656.4,394000968.4,3.74,29,..,68.94,43.9,83.95,75.1,48.09,-1.08,-1.11,-0.68,-0.55,-0.99
Azerbaijan2006,2006,Azerbaijan,Europe and Central Asia,Total,3510790700,1687436394,20982270733,8484550,0.17,..,..,3510790700,..,11183800341,13954470000,0.8,206390000,17.01,0.03,536204026.8,6.55,0.03,629468122,536204026.8,6.55,29,..,69.37,41.5,83.77,75.1,48.09,-1.22,-1.08,-0.68,-0.5,-0.99
Azerbaijan2006,2006,Azerbaijan,Europe and Central Asia,Gas,0.1,,20982270733,8484550,0.17,..,..,3510790700,..,11183800341,13954470000,0.8,206390000,17.01,0.03,536204026.8,6.55,0.03,629468122,536204026.8,6.55,29,..,69.37,41.5,83.77,75.1,48.09,-1.22,-1.08,-0.68,-0.5,-0.99
Azerbaijan2006,2006,Azerbaijan,Europe and Central Asia,Oil,,,20982270733,8484550,0.17,..,..,3510790700,..,11183800341,13954470000,0.8,206390000,17.01,0.03,536204026.8,6.55,0.03,629468122,536204026.8,6.55,29,..,69.37,41.5,83.77,75.1,48.09,-1.22,-1.08,-0.68,-0.5,-0.99
Azerbaijan2007,2007,Azerbaijan,Europe and Central Asia,Total,5563486878,2818365735,33050343783,8581300,0.17,..,..,5563486878,..,17688499177,22516840000,0.79,225210000,24.7,0.03,842545804,6.6,0.03,991510313.5,842545804,6.6,29,15.8,69.76,39.3,83.46,75.1,48.09,-1.18,-0.65,-0.77,-0.44,-1.02
Azerbaijan2007,2007,Azerbaijan,Europe and Central Asia,Gas,0.1,,33050343783,8581300,0.17,..,..,5563486878,..,17688499177,22516840000,0.79,225210000,24.7,0.03,842545804,6.6,0.03,991510313.5,842545804,6.6,29,15.8,69.76,39.3,83.46,75.1,48.09,-1.18,-0.65,-0.77,-0.44,-1.02
Azerbaijan2007,2007,Azerbaijan,Europe and Central Asia,Oil,,,33050343783,8581300,0.17,..,..,5563486878,..,17688499177,22516840000,0.79,225210000,24.7,0.03,842545804,6.6,0.03,991510313.5,842545804,6.6,29,15.8,69.76,39.3,83.46,75.1,48.09,-1.18,-0.65,-0.77,-0.44,-1.02
Azerbaijan2008,2008,Azerbaijan,Europe and Central Asia,Total,19134087707,3822950670,48852482960,8763400,0.39,0.49,24085199611,19134087707,0.79,29782230645,32134200000,0.93,235100000,81.39,0.02,1192454912,16.05,0.02,977049659.2,1192454912,16.05,29,13.2,70.06,37.2,83.99,75.1,48.09,-1.28,-0.33,-0.76,-0.35,-1.04
Azerbaijan2008,2008,Azerbaijan,Europe and Central Asia,Gas,0.15,,48852482960,8763400,0.39,0.49,24085199611,19134087707,0.79,29782230645,32134200000,0.93,235100000,81.39,0.02,1192454912,16.05,0.02,977049659.2,1192454912,16.05,29,13.2,70.06,37.2,83.99,75.1,48.09,-1.28,-0.33,-0.76,-0.35,-1.04
Azerbaijan2008,2008,Azerbaijan,Europe and Central Asia,Oil,,,48852482960,8763400,0.39,0.49,24085199611,19134087707,0.79,29782230645,32134200000,0.93,235100000,81.39,0.02,1192454912,16.05,0.02,977049659.2,1192454912,16.05,29,13.2,70.06,37.2,83.99,75.1,48.09,-1.28,-0.33,-0.76,-0.35,-1.04
Azerbaijan2009,2009,Azerbaijan,Europe and Cenmtral Asia,Total,14160319906,1706355915,44291490421,8947243,0.32,0.41,18110724061,14160319906,0.78,19642744327,22875714000,0.86,231770000,61.1,0.03,1428094955,9.92,0.03,1328744713,1428094955,9.92,29,10.9,70.29,35.4,85.52,75.1,48.09,-1.21,-0.29,-0.63,-0.3,-1.11
Azerbaijan2009,2009,Azerbaijan,Europe and Cenmtral Asia,Total Oil & Gas,,,44291490421,8947243,0.32,0.41,18110724061,14160319906,0.78,19642744327,22875714000,0.86,231770000,61.1,0.03,1428094955,9.92,0.03,1328744713,1428094955,9.92,29,10.9,70.29,35.4,85.52,75.1,48.09,-1.21,-0.29,-0.63,-0.3,-1.11
Azerbaijan2009,2009,Azerbaijan,Europe and Cenmtral Asia,Gas,0.09,,44291490421,8947243,0.32,0.41,18110724061,14160319906,0.78,19642744327,22875714000,0.86,231770000,61.1,0.03,1428094955,9.92,0.03,1328744713,1428094955,9.92,29,10.9,70.29,35.4,85.52,75.1,48.09,-1.21,-0.29,-0.63,-0.3,-1.11
Azerbaijan2009,2009,Azerbaijan,Europe and Cenmtral Asia,Oil,,,44291490421,8947243,0.32,0.41,18110724061,14160319906,0.78,19642744327,22875714000,0.86,231770000,61.1,0.03,1428094955,9.92,0.03,1328744713,1428094955,9.92,29,10.9,70.29,35.4,85.52,75.1,48.09,-1.21,-0.29,-0.63,-0.3,-1.11
Azerbaijan2009,2009,Azerbaijan,Europe and Cenmtral Asia,Total Mining,,,44291490421,8947243,0.32,0.41,18110724061,14160319906,0.78,19642744327,22875714000,0.86,231770000,61.1,0.03,1428094955,9.92,0.03,1328744713,1428094955,9.92,29,10.9,70.29,35.4,85.52,75.1,48.09,-1.21,-0.29,-0.63,-0.3,-1.11
Azerbaijan2009,2009,Azerbaijan,Europe and Cenmtral Asia,Gold,,,44291490421,8947243,0.32,0.41,18110724061,14160319906,0.78,19642744327,22875714000,0.86,231770000,61.1,0.03,1428094955,9.92,0.03,1328744713,1428094955,9.92,29,10.9,70.29,35.4,85.52,75.1,48.09,-1.21,-0.29,-0.63,-0.3,-1.11
Azerbaijan2010,2010,Azerbaijan,Europe and Central Asia,Total,19732689646,1985246700,52902703376,9054332,0.37,0.47,24773763548,19732689646,0.8,25052627486,28589945000,0.88,159110000,124.02,0.03,1471023151,13.41,0.03,1587081101,1471023151,13.41,29,9.1,70.45,33.8,84.73,75.1,48.09,-1.26,-0.25,-0.79,-0.37,-1.18
Azerbaijan2010,2010,Azerbaijan,Europe and Central Asia,Total Oil & Gas,,,52902703376,9054332,0.37,0.47,24773763548,19732689646,0.8,25052627486,28589945000,0.88,159110000,124.02,0.03,1471023151,13.41,0.03,1587081101,1471023151,13.41,29,9.1,70.45,33.8,84.73,75.1,48.09,-1.26,-0.25,-0.79,-0.37,-1.18
Azerbaijan2010,2010,Azerbaijan,Europe and Central Asia,Gas,0.09,,52902703376,9054332,0.37,0.47,24773763548,19732689646,0.8,25052627486,28589945000,0.88,159110000,124.02,0.03,1471023151,13.41,0.03,1587081101,1471023151,13.41,29,9.1,70.45,33.8,84.73,75.1,48.09,-1.26,-0.25,-0.79,-0.37,-1.18
Azerbaijan2010,2010,Azerbaijan,Europe and Central Asia,Oil,,,52902703376,9054332,0.37,0.47,24773763548,19732689646,0.8,25052627486,28589945000,0.88,159110000,124.02,0.03,1471023151,13.41,0.03,1587081101,1471023151,13.41,29,9.1,70.45,33.8,84.73,75.1,48.09,-1.26,-0.25,-0.79,-0.37,-1.18
Azerbaijan2010,2010,Azerbaijan,Europe and Central Asia,Total Mining,,,52902703376,9054332,0.37,0.47,24773763548,19732689646,0.8,25052627486,28589945000,0.88,159110000,124.02,0.03,1471023151,13.41,0.03,1587081101,1471023151,13.41,29,9.1,70.45,33.8,84.73,75.1,48.09,-1.26,-0.25,-0.79,-0.37,-1.18
Azerbaijan2010,2010,Azerbaijan,Europe and Central Asia,Gold,,,52902703376,9054332,0.37,0.47,24773763548,19732689646,0.8,25052627486,28589945000,0.88,159110000,124.02,0.03,1471023151,13.41,0.03,1587081101,1471023151,13.41,29,9.1,70.45,33.8,84.73,75.1,48.09,-1.26,-0.25,-0.79,-0.37,-1.18
Azerbaijan2010,2010,Azerbaijan,Europe and Central Asia,Silver,,,52902703376,9054332,0.37,0.47,24773763548,19732689646,0.8,25052627486,28589945000,0.88,159110000,124.02,0.03,1471023151,13.41,0.03,1587081101,1471023151,13.41,29,9.1,70.45,33.8,84.73,75.1,48.09,-1.26,-0.25,-0.79,-0.37,-1.18
Azerbaijan2011,2011,Azerbaijan,Europe and Central Asia,Total,23901723060,23895423060,65951627200,9173082,0.36,0.45,29995694568,23901723060,0.8,32749741527,37226526000,0.88,286410000,83.45,0.02,1606344213,14.88,0.02,1319032544,1606344213,14.88,29,7.6,70.55,32.4,87.27,75.1,48.09,-1.27,-0.53,-0.76,-0.37,-1.12
Azerbaijan2011,2011,Azerbaijan,Europe and Central Asia,Total Oil & Gas,,,65951627200,9173082,0.36,0.45,29995694568,23901723060,0.8,32749741527,37226526000,0.88,286410000,83.45,0.02,1606344213,14.88,0.02,1319032544,1606344213,14.88,29,7.6,70.55,32.4,87.27,75.1,48.09,-1.27,-0.53,-0.76,-0.37,-1.12
Azerbaijan2011,2011,Azerbaijan,Europe and Central Asia,Gas,0.07,,65951627200,9173082,0.36,0.45,29995694568,23901723060,0.8,32749741527,37226526000,0.88,286410000,83.45,0.02,1606344213,14.88,0.02,1319032544,1606344213,14.88,29,7.6,70.55,32.4,87.27,75.1,48.09,-1.27,-0.53,-0.76,-0.37,-1.12
Azerbaijan2011,2011,Azerbaijan,Europe and Central Asia,Oil,,,65951627200,9173082,0.36,0.45,29995694568,23901723060,0.8,32749741527,37226526000,0.88,286410000,83.45,0.02,1606344213,14.88,0.02,1319032544,1606344213,14.88,29,7.6,70.55,32.4,87.27,75.1,48.09,-1.27,-0.53,-0.76,-0.37,-1.12
Azerbaijan2011,2011,Azerbaijan,Europe and Central Asia,Total Mining,,,65951627200,9173082,0.36,0.45,29995694568,23901723060,0.8,32749741527,37226526000,0.88,286410000,83.45,0.02,1606344213,14.88,0.02,1319032544,1606344213,14.88,29,7.6,70.55,32.4,87.27,75.1,48.09,-1.27,-0.53,-0.76,-0.37,-1.12
Azerbaijan2011,2011,Azerbaijan,Europe and Central Asia,Gold,,,65951627200,9173082,0.36,0.45,29995694568,23901723060,0.8,32749741527,37226526000,0.88,286410000,83.45,0.02,1606344213,14.88,0.02,1319032544,1606344213,14.88,29,7.6,70.55,32.4,87.27,75.1,48.09,-1.27,-0.53,-0.76,-0.37,-1.12
Azerbaijan2011,2011,Azerbaijan,Europe and Central Asia,Silver,,,65951627200,9173082,0.36,0.45,29995694568,23901723060,0.8,32749741527,37226526000,0.88,286410000,83.45,0.02,1606344213,14.88,0.02,1319032544,1606344213,14.88,29,7.6,70.55,32.4,87.27,75.1,48.09,-1.27,-0.53,-0.76,-0.37,-1.12
Azerbaijan2012,2012,Azerbaijan,Europe and Central Asia,Total,21826952016,21820452016,68730906314,9295784,0.32,0.42,28761328921,21826952016,0.76,30415888397,36914840000,0.82,337610000,64.65,..,..,..,..,..,..,..,29,6,70.62,31.1,89.28,75.1,48.09,-1.26,-0.69,-0.78,-0.47,-1.07
Azerbaijan2012,2012,Azerbaijan,Europe and Central Asia,Total Oil & Gas,,,68730906314,9295784,0.32,0.42,28761328921,21826952016,0.76,30415888397,36914840000,0.82,337610000,64.65,..,..,..,..,..,..,..,29,6,70.62,31.1,89.28,75.1,48.09,-1.26,-0.69,-0.78,-0.47,-1.07
Azerbaijan2012,2012,Azerbaijan,Europe and Central Asia,Gas,0.08,,68730906314,9295784,0.32,0.42,28761328921,21826952016,0.76,30415888397,36914840000,0.82,337610000,64.65,..,..,..,..,..,..,..,29,6,70.62,31.1,89.28,75.1,48.09,-1.26,-0.69,-0.78,-0.47,-1.07
Azerbaijan2012,2012,Azerbaijan,Europe and Central Asia,Oil,,,68730906314,9295784,0.32,0.42,28761328921,21826952016,0.76,30415888397,36914840000,0.82,337610000,64.65,..,..,..,..,..,..,..,29,6,70.62,31.1,89.28,75.1,48.09,-1.26,-0.69,-0.78,-0.47,-1.07
Azerbaijan2012,2012,Azerbaijan,Europe and Central Asia,Total Mining,,,68730906314,9295784,0.32,0.42,28761328921,21826952016,0.76,30415888397,36914840000,0.82,337610000,64.65,..,..,..,..,..,..,..,29,6,70.62,31.1,89.28,75.1,48.09,-1.26,-0.69,-0.78,-0.47,-1.07
Azerbaijan2012,2012,Azerbaijan,Europe and Central Asia,Gold,,,68730906314,9295784,0.32,0.42,28761328921,21826952016,0.76,30415888397,36914840000,0.82,337610000,64.65,..,..,..,..,..,..,..,29,6,70.62,31.1,89.28,75.1,48.09,-1.26,-0.69,-0.78,-0.47,-1.07
Azerbaijan2012,2012,Azerbaijan,Europe and Central Asia,Silver,,,68730906314,9295784,0.32,0.42,28761328921,21826952016,0.76,30415888397,36914840000,0.82,337610000,64.65,..,..,..,..,..,..,..,29,6,70.62,31.1,89.28,75.1,48.09,-1.26,-0.69,-0.78,-0.47,-1.07
BurkinaFaso2008,2008,Burkina Faso,Africa,Gold,3819907.48,3534509.26,8350710389,14659646,0,0.13,1080439691,3746160.96,0,2656810.19,983937000,0,1001160000,0,..,..,..,..,..,..,..,38,..,54.09,76,61.01,..,..,-0.32,0.1,-0.47,-0.17,-0.33
BurkinaFaso2009,2009,Burkina Faso,Africa,Gold,23106501.17,27534866.68,8348156389,15094967,0,0.14,1141692059,22698094.71,0.02,5984518.62,1053019000,0.01,1082820000,0.02,..,..,..,..,..,..,..,38,46.7,54.56,72.8,63.95,..,..,-0.32,0.01,-0.58,-0.09,-0.38
BurkinaFaso2010,2010,Burkina Faso,Africa,Total,47170416,46949862,9209288383,15540284,0.01,0.15,1375551803,47170416,0.03,27009828.89,1889094000,0.01,1062340000,0.04,0.04,353716794.7,0.13,0.04,368371535.3,353716794.7,0.13,38,..,55.01,70,60.47,..,..,-0.28,-0.15,-0.56,-0.14,-0.39
BurkinaFaso2010,2010,Burkina Faso,Africa,Gold,47058992.6,46838542.65,9209288383,15540284,0.01,0.15,1375551803,47170416,0.03,27009828.89,1889094000,0.01,1062340000,0.04,0.04,353716794.7,0.13,0.04,368371535.3,353716794.7,0.13,38,..,55.01,70,60.47,..,..,-0.28,-0.15,-0.56,-0.14,-0.39
BurkinaFaso2010,2010,Burkina Faso,Africa,Manganese,104904.98,104904.98,9209288383,15540284,0.01,0.15,1375551803,47170416,0.03,27009828.89,1889094000,0.01,1062340000,0.04,0.04,353716794.7,0.13,0.04,368371535.3,353716794.7,0.13,38,..,55.01,70,60.47,..,..,-0.28,-0.15,-0.56,-0.14,-0.39
BurkinaFaso2010,2010,Burkina Faso,Africa,o/w Manganese ore (processed),,,9209288383,15540284,0.01,0.15,1375551803,47170416,0.03,27009828.89,1889094000,0.01,1062340000,0.04,0.04,353716794.7,0.13,0.04,368371535.3,353716794.7,0.13,38,..,55.01,70,60.47,..,..,-0.28,-0.15,-0.56,-0.14,-0.39
BurkinaFaso2010,2010,Burkina Faso,Africa,o/w Manganese content,,,9209288383,15540284,0.01,0.15,1375551803,47170416,0.03,27009828.89,1889094000,0.01,1062340000,0.04,0.04,353716794.7,0.13,0.04,368371535.3,353716794.7,0.13,38,..,55.01,70,60.47,..,..,-0.28,-0.15,-0.56,-0.14,-0.39
BurkinaFaso2010,2010,Burkina Faso,Africa,Zinc,6518.43,6414.34,9209288383,15540284,0.01,0.15,1375551803,47170416,0.03,27009828.89,1889094000,0.01,1062340000,0.04,0.04,353716794.7,0.13,0.04,368371535.3,353716794.7,0.13,38,..,55.01,70,60.47,..,..,-0.28,-0.15,-0.56,-0.14,-0.39
BurkinaFaso2011,2011,Burkina Faso,Africa,Total,236414921.9,238824617.9,10395757480,15995313,0.02,0.16,1681866531,236414921.9,0.14,36156714.48,2814570660,0.01,995120000,0.24,0.03,356263648.4,0.66,0.03,311872724.4,356263648.4,0.66,38,..,55.44,67.7,65.4,..,..,-0.32,-0.58,-0.55,-0.16,-0.39
BurkinaFaso2011,2011,Burkina Faso,Africa,Gold,234778155,237381624.7,10395757480,15995313,0.02,0.16,1681866531,236414921.9,0.14,36156714.48,2814570660,0.01,995120000,0.24,0.03,356263648.4,0.66,0.03,311872724.4,356263648.4,0.66,38,..,55.44,67.7,65.4,..,..,-0.32,-0.58,-0.55,-0.16,-0.39
BurkinaFaso2011,2011,Burkina Faso,Africa,Manganese,,,10395757480,15995313,0.02,0.16,1681866531,236414921.9,0.14,36156714.48,2814570660,0.01,995120000,0.24,0.03,356263648.4,0.66,0.03,311872724.4,356263648.4,0.66,38,..,55.44,67.7,65.4,..,..,-0.32,-0.58,-0.55,-0.16,-0.39
BurkinaFaso2011,2011,Burkina Faso,Africa,o/w Manganese ore (processed),,,10395757480,15995313,0.02,0.16,1681866531,236414921.9,0.14,36156714.48,2814570660,0.01,995120000,0.24,0.03,356263648.4,0.66,0.03,311872724.4,356263648.4,0.66,38,..,55.44,67.7,65.4,..,..,-0.32,-0.58,-0.55,-0.16,-0.39
BurkinaFaso2011,2011,Burkina Faso,Africa,o/w Manganese content,,,10395757480,15995313,0.02,0.16,1681866531,236414921.9,0.14,36156714.48,2814570660,0.01,995120000,0.24,0.03,356263648.4,0.66,0.03,311872724.4,356263648.4,0.66,38,..,55.44,67.7,65.4,..,..,-0.32,-0.58,-0.55,-0.16,-0.39
BurkinaFaso2011,2011,Burkina Faso,Africa,Zinc,1449364.15,1442993.26,10395757480,15995313,0.02,0.16,1681866531,236414921.9,0.14,36156714.48,2814570660,0.01,995120000,0.24,0.03,356263648.4,0.66,0.03,311872724.4,356263648.4,0.66,38,..,55.44,67.7,65.4,..,..,-0.32,-0.58,-0.55,-0.16,-0.39
BurkinaFaso2012,2012,Burkina Faso,Africa,Gold,366304044.3,371460985.9,10726305450,16460141,0.03,0.18,1956436998,366304044.3,0.19,..,3289065142,..,1158540000,0.32,..,..,..,..,..,..,..,38,..,55.86,65.7,66.76,..,..,-0.35,-0.62,-0.63,-0.12,-0.52
Cameroon2001,2001,Cameroon,Africa,Total,731900794.9,143175130,9633109257,16350440,0.08,..,..,731900794.9,..,1001772693,..,..,457760000,1.6,0.03,251419335.1,2.91,0.03,288993277.7,251419335.1,2.91,27,40.2,51.76,89.8,..,41.8,34.16,#N/A,#N/A,#N/A,#N/A,#N/A
Cameroon2001,2001,Cameroon,Africa,Gas,0.26,,9633109257,16350440,0.08,..,..,731900794.9,..,1001772693,..,..,457760000,1.6,0.03,251419335.1,2.91,0.03,288993277.7,251419335.1,2.91,27,40.2,51.76,89.8,..,41.8,34.16,#N/A,#N/A,#N/A,#N/A,#N/A
Cameroon2001,2001,Cameroon,Africa,Oil,,,9633109257,16350440,0.08,..,..,731900794.9,..,1001772693,..,..,457760000,1.6,0.03,251419335.1,2.91,0.03,288993277.7,251419335.1,2.91,27,40.2,51.76,89.8,..,41.8,34.16,#N/A,#N/A,#N/A,#N/A,#N/A
Cameroon2002,2002,Cameroon,Africa,Total,338323283.6,49056250,10879778328,16782044,0.03,..,..,338323283.6,..,964276859,..,..,605850000,0.56,..,..,..,..,..,..,..,27,..,51.66,86.7,..,41.8,34.16,-1.17,-0.72,-0.82,-0.89,-1.09
Cameroon2002,2002,Cameroon,Africa,Gas,0.35,,10879778328,16782044,0.03,..,..,338323283.6,..,964276859,..,..,605850000,0.56,..,..,..,..,..,..,..,27,..,51.66,86.7,..,41.8,34.16,-1.17,-0.72,-0.82,-0.89,-1.09
Cameroon2002,2002,Cameroon,Africa,Oil,,,10879778328,16782044,0.03,..,..,338323283.6,..,964276859,..,..,605850000,0.56,..,..,..,..,..,..,..,27,..,51.66,86.7,..,41.8,34.16,-1.17,-0.72,-0.82,-0.89,-1.09
Cameroon2003,2003,Cameroon,Africa,Total,753768010,120983440,13621738512,17223277,0.06,..,..,753768010,..,1209086079,..,..,885980000,0.85,0.03,449762562.2,1.68,0.03,408652155.4,449762562.2,1.68,27,..,51.64,83.6,..,41.8,34.16,-1.12,-0.47,-0.65,-0.83,-0.86
Cameroon2003,2003,Cameroon,Africa,Gas,0.26,,13621738512,17223277,0.06,..,..,753768010,..,1209086079,..,..,885980000,0.85,0.03,449762562.2,1.68,0.03,408652155.4,449762562.2,1.68,27,..,51.64,83.6,..,41.8,34.16,-1.12,-0.47,-0.65,-0.83,-0.86
Cameroon2003,2003,Cameroon,Africa,Oil,,,13621738512,17223277,0.06,..,..,753768010,..,1209086079,..,..,885980000,0.85,0.03,449762562.2,1.68,0.03,408652155.4,449762562.2,1.68,27,..,51.64,83.6,..,41.8,34.16,-1.12,-0.47,-0.65,-0.83,-0.86
Cameroon2004,2004,Cameroon,Africa,Total,954798250,172493250,15775356737,17674960,0.06,..,..,954798250,..,1281647909,..,..,790660000,1.21,0.03,525305181.5,1.82,0.03,473260702.1,525305181.5,1.82,27,..,51.72,80.7,..,41.8,34.16,-0.99,-0.4,-0.7,-0.68,-1.07
Cameroon2004,2004,Cameroon,Africa,Gas,0.26,,15775356737,17674960,0.06,..,..,954798250,..,1281647909,..,..,790660000,1.21,0.03,525305181.5,1.82,0.03,473260702.1,525305181.5,1.82,27,..,51.72,80.7,..,41.8,34.16,-0.99,-0.4,-0.7,-0.68,-1.07
Cameroon2004,2004,Cameroon,Africa,Oil,,,15775356737,17674960,0.06,..,..,954798250,..,1281647909,..,..,790660000,1.21,0.03,525305181.5,1.82,0.03,473260702.1,525305181.5,1.82,27,..,51.72,80.7,..,41.8,34.16,-0.99,-0.4,-0.7,-0.68,-1.07
Cameroon2005,2005,Cameroon,Africa,Total,1188024923,204854380,16587857509,18137734,0.07,..,..,1188024923,..,1578971206,..,..,413930000,2.87,0.03,518075283.3,2.29,0.03,497635725.3,518075283.3,2.29,27,..,51.89,78,..,41.8,34.16,-1.02,-0.18,-0.88,-0.86,-1.16
Cameroon2005,2005,Cameroon,Africa,Gas,0.34,,16587857509,18137734,0.07,..,..,1188024923,..,1578971206,..,..,413930000,2.87,0.03,518075283.3,2.29,0.03,497635725.3,518075283.3,2.29,27,..,51.89,78,..,41.8,34.16,-1.02,-0.18,-0.88,-0.86,-1.16
Cameroon2005,2005,Cameroon,Africa,Oil,,,16587857509,18137734,0.07,..,..,1188024923,..,1578971206,..,..,413930000,2.87,0.03,518075283.3,2.29,0.03,497635725.3,518075283.3,2.29,27,..,51.89,78,..,41.8,34.16,-1.02,-0.18,-0.88,-0.86,-1.16
Cameroon2006,2006,Cameroon,Africa,Total,1599006846,238822368,17953066391,18611937,0.09,..,..,1599006846,..,2378886307,..,..,1718930000,0.93,0.03,530635192.7,3.01,0.03,538591991.7,530635192.7,3.01,27,..,52.15,75.5,..,41.8,34.16,-1.03,-0.26,-0.93,-0.83,-1.03
Cameroon2006,2006,Cameroon,Africa,Total Oil & Gas,1598785619,238374040,17953066391,18611937,0.09,..,..,1599006846,..,2378886307,..,..,1718930000,0.93,0.03,530635192.7,3.01,0.03,538591991.7,530635192.7,3.01,27,..,52.15,75.5,..,41.8,34.16,-1.03,-0.26,-0.93,-0.83,-1.03
Cameroon2006,2006,Cameroon,Africa,Gas,0.24,,17953066391,18611937,0.09,..,..,1599006846,..,2378886307,..,..,1718930000,0.93,0.03,530635192.7,3.01,0.03,538591991.7,530635192.7,3.01,27,..,52.15,75.5,..,41.8,34.16,-1.03,-0.26,-0.93,-0.83,-1.03
Cameroon2006,2006,Cameroon,Africa,Oil,,,17953066391,18611937,0.09,..,..,1599006846,..,2378886307,..,..,1718930000,0.93,0.03,530635192.7,3.01,0.03,538591991.7,530635192.7,3.01,27,..,52.15,75.5,..,41.8,34.16,-1.03,-0.26,-0.93,-0.83,-1.03
Cameroon2006,2006,Cameroon,Africa,Total Mining,221227,448328,17953066391,18611937,0.09,..,..,1599006846,..,2378886307,..,..,1718930000,0.93,0.03,530635192.7,3.01,0.03,538591991.7,530635192.7,3.01,27,..,52.15,75.5,..,41.8,34.16,-1.03,-0.26,-0.93,-0.83,-1.03
